1,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp
11885,27/03/2020,27,3,2020,50,4,Morocco,MA,MAR,36029138,Africa
11886,26/03/2020,26,3,2020,55,1,Morocco,MA,MAR,36029138,Africa
11887,25/03/2020,25,3,2020,36,1,Morocco,MA,MAR,36029138,Africa
11888,24/03/2020,24,3,2020,19,0,Morocco,MA,MAR,36029138,Africa
11889,23/03/2020,23,3,2020,19,1,Morocco,MA,MAR,36029138,Africa
11890,22/03/2020,22,3,2020,10,0,Morocco,MA,MAR,36029138,Africa
11891,21/03/2020,21,3,2020,23,1,Morocco,MA,MAR,36029138,Africa
11892,20/03/2020,20,3,2020,9,0,Morocco,MA,MAR,36029138,Africa
11893,19/03/2020,19,3,2020,10,0,Morocco,MA,MAR,36029138,Africa
11894,18/03/2020,18,3,2020,7,1,Morocco,MA,MAR,36029138,Africa
11895,17/03/2020,17,3,2020,9,0,Morocco,MA,MAR,36029138,Africa
11896,16/03/2020,16,3,2020,10,0,Morocco,MA,MAR,36029138,Africa
11897,15/03/2020,15,3,2020,11,0,Morocco,MA,MAR,36029138,Africa
11898,14/03/2020,14,3,2020,1,0,Morocco,MA,MAR,36029138,Africa
11899,13/03/2020,13,3,2020,1,0,Morocco,MA,MAR,36029138,Africa
11900,12/03/2020,12,3,2020,3,1,Morocco,MA,MAR,36029138,Africa
11901,06/03/2020,6,3,2020,1,0,Morocco,MA,MAR,36029138,Africa
11902,03/03/2020,3,3,2020,1,0,Morocco,MA,MAR,36029138,Africa
11903,23/05/2020,23,5,2020,2,0,Mozambique,MZ,MOZ,29495962,Africa
11904,22/05/2020,22,5,2020,6,0,Mozambique,MZ,MOZ,29495962,Africa
11905,21/05/2020,21,5,2020,10,0,Mozambique,MZ,MOZ,29495962,Africa
11906,20/05/2020,20,5,2020,1,0,Mozambique,MZ,MOZ,29495962,Africa
11907,19/05/2020,19,5,2020,8,0,Mozambique,MZ,MOZ,29495962,Africa
11908,18/05/2020,18,5,2020,8,0,Mozambique,MZ,MOZ,29495962,Africa
11909,17/05/2020,17,5,2020,10,0,Mozambique,MZ,MOZ,29495962,Africa
11910,16/05/2020,16,5,2020,4,0,Mozambique,MZ,MOZ,29495962,Africa
11911,15/05/2020,15,5,2020,8,0,Mozambique,MZ,MOZ,29495962,Africa
11912,14/05/2020,14,5,2020,3,0,Mozambique,MZ,MOZ,29495962,Africa
11913,13/05/2020,13,5,2020,1,0,Mozambique,MZ,MOZ,29495962,Africa
11914,12/05/2020,12,5,2020,12,0,Mozambique,MZ,MOZ,29495962,Africa
11915,11/05/2020,11,5,2020,4,0,Mozambique,MZ,MOZ,29495962,Africa
11916,10/05/2020,10,5,2020,5,0,Mozambique,MZ,MOZ,29495962,Africa
11917,09/05/2020,9,5,2020,1,0,Mozambique,MZ,MOZ,29495962,Africa
11918,08/05/2020,8,5,2020,0,0,Mozambique,MZ,MOZ,29495962,Africa
11919,07/05/2020,7,5,2020,0,0,Mozambique,MZ,MOZ,29495962,Africa
11920,06/05/2020,6,5,2020,1,0,Mozambique,MZ,MOZ,29495962,Africa
11921,05/05/2020,5,5,2020,0,0,Mozambique,MZ,MOZ,29495962,Africa
11922,04/05/2020,4,5,2020,1,0,Mozambique,MZ,MOZ,29495962,Africa
11923,03/05/2020,3,5,2020,0,0,Mozambique,MZ,MOZ,29495962,Africa
11924,02/05/2020,2,5,2020,3,0,Mozambique,MZ,MOZ,29495962,Africa
11925,01/05/2020,1,5,2020,0,0,Mozambique,MZ,MOZ,29495962,Africa
11926,30/04/2020,30,4,2020,0,0,Mozambique,MZ,MOZ,29495962,Africa
11927,29/04/2020,29,4,2020,0,0,Mozambique,MZ,MOZ,29495962,Africa
11928,28/04/2020,28,4,2020,0,0,Mozambique,MZ,MOZ,29495962,Africa
11929,27/04/2020,27,4,2020,6,0,Mozambique,MZ,MOZ,29495962,Africa
11930,26/04/2020,26,4,2020,5,0,Mozambique,MZ,MOZ,29495962,Africa
11931,25/04/2020,25,4,2020,19,0,Mozambique,MZ,MOZ,29495962,Africa
11932,24/04/2020,24,4,2020,5,0,Mozambique,MZ,MOZ,29495962,Africa
11933,23/04/2020,23,4,2020,2,0,Mozambique,MZ,MOZ,29495962,Africa
11934,22/04/2020,22,4,2020,0,0,Mozambique,MZ,MOZ,29495962,Africa
11935,21/04/2020,21,4,2020,0,0,Mozambique,MZ,MOZ,29495962,Africa
11936,20/04/2020,20,4,2020,4,0,Mozambique,MZ,MOZ,29495962,Africa
11937,19/04/2020,19,4,2020,1,0,Mozambique,MZ,MOZ,29495962,Africa
11938,18/04/2020,18,4,2020,3,0,Mozambique,MZ,MOZ,29495962,Africa
11939,17/04/2020,17,4,2020,2,0,Mozambique,MZ,MOZ,29495962,Africa
11940,16/04/2020,16,4,2020,1,0,Mozambique,MZ,MOZ,29495962,Africa
11941,15/04/2020,15,4,2020,1,0,Mozambique,MZ,MOZ,29495962,Africa
11942,14/04/2020,14,4,2020,6,0,Mozambique,MZ,MOZ,29495962,Africa
11943,13/04/2020,13,4,2020,1,0,Mozambique,MZ,MOZ,29495962,Africa
11944,12/04/2020,12,4,2020,0,0,Mozambique,MZ,MOZ,29495962,Africa
11945,11/04/2020,11,4,2020,3,0,Mozambique,MZ,MOZ,29495962,Africa
11946,10/04/2020,10,4,2020,0,0,Mozambique,MZ,MOZ,29495962,Africa
11947,09/04/2020,9,4,2020,7,0,Mozambique,MZ,MOZ,29495962,Africa
11948,08/04/2020,8,4,2020,0,0,Mozambique,MZ,MOZ,29495962,Africa
11949,07/04/2020,7,4,2020,0,0,Mozambique,MZ,MOZ,29495962,Africa
11950,06/04/2020,6,4,2020,0,0,Mozambique,MZ,MOZ,29495962,Africa
11951,05/04/2020,5,4,2020,0,0,Mozambique,MZ,MOZ,29495962,Africa
11952,04/04/2020,4,4,2020,0,0,Mozambique,MZ,MOZ,29495962,Africa
11953,03/04/2020,3,4,2020,0,0,Mozambique,MZ,MOZ,29495962,Africa
11954,02/04/2020,2,4,2020,2,0,Mozambique,MZ,MOZ,29495962,Africa
11955,01/04/2020,1,4,2020,0,0,Mozambique,MZ,MOZ,29495962,Africa
11956,31/03/2020,31,3,2020,0,0,Mozambique,MZ,MOZ,29495962,Africa
11957,30/03/2020,30,3,2020,0,0,Mozambique,MZ,MOZ,29495962,Africa
11958,29/03/2020,29,3,2020,1,0,Mozambique,MZ,MOZ,29495962,Africa
11959,28/03/2020,28,3,2020,0,0,Mozambique,MZ,MOZ,29495962,Africa
11960,27/03/2020,27,3,2020,2,0,Mozambique,MZ,MOZ,29495962,Africa
11961,26/03/2020,26,3,2020,4,0,Mozambique,MZ,MOZ,29495962,Africa
11962,25/03/2020,25,3,2020,0,0,Mozambique,MZ,MOZ,29495962,Africa
11963,24/03/2020,24,3,2020,0,0,Mozambique,MZ,MOZ,29495962,Africa
11964,23/03/2020,23,3,2020,1,0,Mozambique,MZ,MOZ,29495962,Africa
11965,23/05/2020,23,5,2020,2,0,Myanmar,MM,MMR,53708395,Asia
11966,22/05/2020,22,5,2020,0,0,Myanmar,MM,MMR,53708395,Asia
11967,21/05/2020,21,5,2020,6,0,Myanmar,MM,MMR,53708395,Asia
11968,20/05/2020,20,5,2020,2,0,Myanmar,MM,MMR,53708395,Asia
11969,19/05/2020,19,5,2020,4,0,Myanmar,MM,MMR,53708395,Asia
11970,18/05/2020,18,5,2020,5,0,Myanmar,MM,MMR,53708395,Asia
11971,17/05/2020,17,5,2020,0,0,Myanmar,MM,MMR,53708395,Asia
11972,16/05/2020,16,5,2020,1,0,Myanmar,MM,MMR,53708395,Asia
11973,15/05/2020,15,5,2020,0,0,Myanmar,MM,MMR,53708395,Asia
11974,14/05/2020,14,5,2020,1,0,Myanmar,MM,MMR,53708395,Asia
11975,13/05/2020,13,5,2020,0,0,Myanmar,MM,MMR,53708395,Asia
11976,12/05/2020,12,5,2020,0,0,Myanmar,MM,MMR,53708395,Asia
11977,11/05/2020,11,5,2020,2,0,Myanmar,MM,MMR,53708395,Asia
11978,10/05/2020,10,5,2020,1,0,Myanmar,MM,MMR,53708395,Asia
11979,09/05/2020,9,5,2020,1,0,Myanmar,MM,MMR,53708395,Asia
11980,08/05/2020,8,5,2020,14,0,Myanmar,MM,MMR,53708395,Asia
11981,07/05/2020,7,5,2020,1,0,Myanmar,MM,MMR,53708395,Asia
11982,06/05/2020,6,5,2020,0,0,Myanmar,MM,MMR,53708395,Asia
11983,05/05/2020,5,5,2020,6,0,Myanmar,MM,MMR,53708395,Asia
11984,04/05/2020,4,5,2020,4,0,Myanmar,MM,MMR,53708395,Asia
11985,03/05/2020,3,5,2020,0,0,Myanmar,MM,MMR,53708395,Asia
11986,02/05/2020,2,5,2020,0,0,Myanmar,MM,MMR,53708395,Asia
11987,01/05/2020,1,5,2020,1,0,Myanmar,MM,MMR,53708395,Asia
11988,30/04/2020,30,4,2020,0,1,Myanmar,MM,MMR,53708395,Asia
11989,29/04/2020,29,4,2020,4,0,Myanmar,MM,MMR,53708395,Asia
11990,28/04/2020,28,4,2020,0,0,Myanmar,MM,MMR,53708395,Asia
11991,27/04/2020,27,4,2020,0,0,Myanmar,MM,MMR,53708395,Asia
11992,26/04/2020,26,4,2020,2,0,Myanmar,MM,MMR,53708395,Asia
11993,25/04/2020,25,4,2020,12,0,Myanmar,MM,MMR,53708395,Asia
11994,24/04/2020,24,4,2020,5,0,Myanmar,MM,MMR,53708395,Asia
11995,23/04/2020,23,4,2020,6,0,Myanmar,MM,MMR,53708395,Asia
11996,22/04/2020,22,4,2020,2,0,Myanmar,MM,MMR,53708395,Asia
11997,21/04/2020,21,4,2020,8,0,Myanmar,MM,MMR,53708395,Asia
11998,20/04/2020,20,4,2020,4,0,Myanmar,MM,MMR,53708395,Asia
11999,19/04/2020,19,4,2020,13,0,Myanmar,MM,MMR,53708395,Asia
12000,18/04/2020,18,4,2020,9,1,Myanmar,MM,MMR,53708395,Asia
12001,17/04/2020,17,4,2020,11,0,Myanmar,MM,MMR,53708395,Asia
12002,16/04/2020,16,4,2020,0,0,Myanmar,MM,MMR,53708395,Asia
12003,15/04/2020,15,4,2020,12,0,Myanmar,MM,MMR,53708395,Asia
12004,14/04/2020,14,4,2020,21,0,Myanmar,MM,MMR,53708395,Asia
12005,13/04/2020,13,4,2020,10,1,Myanmar,MM,MMR,53708395,Asia
12006,12/04/2020,12,4,2020,3,0,Myanmar,MM,MMR,53708395,Asia
12007,11/04/2020,11,4,2020,1,0,Myanmar,MM,MMR,53708395,Asia
12008,10/04/2020,10,4,2020,5,0,Myanmar,MM,MMR,53708395,Asia
12009,09/04/2020,9,4,2020,0,2,Myanmar,MM,MMR,53708395,Asia
12010,08/04/2020,8,4,2020,0,0,Myanmar,MM,MMR,53708395,Asia
12011,07/04/2020,7,4,2020,1,0,Myanmar,MM,MMR,53708395,Asia
12012,06/04/2020,6,4,2020,0,0,Myanmar,MM,MMR,53708395,Asia
12013,05/04/2020,5,4,2020,1,0,Myanmar,MM,MMR,53708395,Asia
12014,04/04/2020,4,4,2020,0,0,Myanmar,MM,MMR,53708395,Asia
12015,03/04/2020,3,4,2020,4,0,Myanmar,MM,MMR,53708395,Asia
12016,02/04/2020,2,4,2020,1,0,Myanmar,MM,MMR,53708395,Asia
12017,01/04/2020,1,4,2020,1,1,Myanmar,MM,MMR,53708395,Asia
12018,31/03/2020,31,3,2020,6,0,Myanmar,MM,MMR,53708395,Asia
12019,30/03/2020,30,3,2020,0,0,Myanmar,MM,MMR,53708395,Asia
12020,29/03/2020,29,3,2020,3,0,Myanmar,MM,MMR,53708395,Asia
12021,28/03/2020,28,3,2020,0,0,Myanmar,MM,MMR,53708395,Asia
12022,27/03/2020,27,3,2020,2,0,Myanmar,MM,MMR,53708395,Asia
12023,26/03/2020,26,3,2020,0,0,Myanmar,MM,MMR,53708395,Asia
12024,25/03/2020,25,3,2020,1,0,Myanmar,MM,MMR,53708395,Asia
12025,24/03/2020,24,3,2020,2,0,Myanmar,MM,MMR,53708395,Asia
12026,17/03/2020,17,3,2020,0,0,Myanmar,MM,MMR,53708395,Asia
12027,23/05/2020,23,5,2020,1,0,Namibia,NA,NAM,2448255,Africa
12028,22/05/2020,22,5,2020,2,0,Namibia,NA,NAM,2448255,Africa
12029,21/05/2020,21,5,2020,0,0,Namibia,NA,NAM,2448255,Africa
12030,20/05/2020,20,5,2020,0,0,Namibia,NA,NAM,2448255,Africa
12031,19/05/2020,19,5,2020,0,0,Namibia,NA,NAM,2448255,Africa
12032,18/05/2020,18,5,2020,0,0,Namibia,NA,NAM,2448255,Africa
12033,17/05/2020,17,5,2020,0,0,Namibia,NA,NAM,2448255,Africa
12034,16/05/2020,16,5,2020,0,0,Namibia,NA,NAM,2448255,Africa
12035,15/05/2020,15,5,2020,0,0,Namibia,NA,NAM,2448255,Africa
12036,14/05/2020,14,5,2020,0,0,Namibia,NA,NAM,2448255,Africa
12037,13/05/2020,13,5,2020,0,0,Namibia,NA,NAM,2448255,Africa
12038,12/05/2020,12,5,2020,0,0,Namibia,NA,NAM,2448255,Africa
12039,11/05/2020,11,5,2020,0,0,Namibia,NA,NAM,2448255,Africa
12040,10/05/2020,10,5,2020,0,0,Namibia,NA,NAM,2448255,Africa
12041,09/05/2020,9,5,2020,0,0,Namibia,NA,NAM,2448255,Africa
12042,08/05/2020,8,5,2020,0,0,Namibia,NA,NAM,2448255,Africa
12043,07/05/2020,7,5,2020,0,0,Namibia,NA,NAM,2448255,Africa
12044,06/05/2020,6,5,2020,0,0,Namibia,NA,NAM,2448255,Africa
12045,05/05/2020,5,5,2020,0,0,Namibia,NA,NAM,2448255,Africa
12046,04/05/2020,4,5,2020,0,0,Namibia,NA,NAM,2448255,Africa
12047,03/05/2020,3,5,2020,0,0,Namibia,NA,NAM,2448255,Africa
12048,02/05/2020,2,5,2020,0,0,Namibia,NA,NAM,2448255,Africa
12049,01/05/2020,1,5,2020,0,0,Namibia,NA,NAM,2448255,Africa
12050,30/04/2020,30,4,2020,0,0,Namibia,NA,NAM,2448255,Africa
12051,29/04/2020,29,4,2020,0,0,Namibia,NA,NAM,2448255,Africa
12052,28/04/2020,28,4,2020,0,0,Namibia,NA,NAM,2448255,Africa
12053,27/04/2020,27,4,2020,0,0,Namibia,NA,NAM,2448255,Africa
12054,26/04/2020,26,4,2020,0,0,Namibia,NA,NAM,2448255,Africa
12055,25/04/2020,25,4,2020,0,0,Namibia,NA,NAM,2448255,Africa
12056,24/04/2020,24,4,2020,0,0,Namibia,NA,NAM,2448255,Africa
12057,23/04/2020,23,4,2020,0,0,Namibia,NA,NAM,2448255,Africa
12058,22/04/2020,22,4,2020,0,0,Namibia,NA,NAM,2448255,Africa
12059,21/04/2020,21,4,2020,0,0,Namibia,NA,NAM,2448255,Africa
12060,20/04/2020,20,4,2020,0,0,Namibia,NA,NAM,2448255,Africa
12061,19/04/2020,19,4,2020,0,0,Namibia,NA,NAM,2448255,Africa
12062,18/04/2020,18,4,2020,0,0,Namibia,NA,NAM,2448255,Africa
12063,17/04/2020,17,4,2020,0,0,Namibia,NA,NAM,2448255,Africa
12064,16/04/2020,16,4,2020,0,0,Namibia,NA,NAM,2448255,Africa
12065,15/04/2020,15,4,2020,0,0,Namibia,NA,NAM,2448255,Africa
12066,14/04/2020,14,4,2020,0,0,Namibia,NA,NAM,2448255,Africa
12067,13/04/2020,13,4,2020,0,0,Namibia,NA,NAM,2448255,Africa
12068,12/04/2020,12,4,2020,0,0,Namibia,NA,NAM,2448255,Africa
12069,11/04/2020,11,4,2020,0,0,Namibia,NA,NAM,2448255,Africa
12070,10/04/2020,10,4,2020,0,0,Namibia,NA,NAM,2448255,Africa
12071,09/04/2020,9,4,2020,0,0,Namibia,NA,NAM,2448255,Africa
12072,08/04/2020,8,4,2020,0,0,Namibia,NA,NAM,2448255,Africa
12073,07/04/2020,7,4,2020,0,0,Namibia,NA,NAM,2448255,Africa
12074,06/04/2020,6,4,2020,2,0,Namibia,NA,NAM,2448255,Africa
12075,05/04/2020,5,4,2020,0,0,Namibia,NA,NAM,2448255,Africa
12076,04/04/2020,4,4,2020,1,0,Namibia,NA,NAM,2448255,Africa
12077,03/04/2020,3,4,2020,0,0,Namibia,NA,NAM,2448255,Africa
12078,02/04/2020,2,4,2020,2,0,Namibia,NA,NAM,2448255,Africa
12079,01/04/2020,1,4,2020,0,0,Namibia,NA,NAM,2448255,Africa
12080,31/03/2020,31,3,2020,0,0,Namibia,NA,NAM,2448255,Africa
12081,30/03/2020,30,3,2020,3,0,Namibia,NA,NAM,2448255,Africa
12082,29/03/2020,29,3,2020,0,0,Namibia,NA,NAM,2448255,Africa
12083,28/03/2020,28,3,2020,0,0,Namibia,NA,NAM,2448255,Africa
12084,27/03/2020,27,3,2020,4,0,Namibia,NA,NAM,2448255,Africa
12085,26/03/2020,26,3,2020,1,0,Namibia,NA,NAM,2448255,Africa
12086,25/03/2020,25,3,2020,0,0,Namibia,NA,NAM,2448255,Africa
12087,24/03/2020,24,3,2020,0,0,Namibia,NA,NAM,2448255,Africa
12088,23/03/2020,23,3,2020,0,0,Namibia,NA,NAM,2448255,Africa
12089,22/03/2020,22,3,2020,0,0,Namibia,NA,NAM,2448255,Africa
12090,21/03/2020,21,3,2020,1,0,Namibia,NA,NAM,2448255,Africa
12091,20/03/2020,20,3,2020,0,0,Namibia,NA,NAM,2448255,Africa
12092,19/03/2020,19,3,2020,0,0,Namibia,NA,NAM,2448255,Africa
12093,18/03/2020,18,3,2020,0,0,Namibia,NA,NAM,2448255,Africa
12094,17/03/2020,17,3,2020,0,0,Namibia,NA,NAM,2448255,Africa
12095,16/03/2020,16,3,2020,0,0,Namibia,NA,NAM,2448255,Africa
12096,15/03/2020,15,3,2020,2,0,Namibia,NA,NAM,2448255,Africa
12097,23/05/2020,23,5,2020,61,0,Nepal,NP,NPL,28087871,Asia
12098,22/05/2020,22,5,2020,43,1,Nepal,NP,NPL,28087871,Asia
12099,21/05/2020,21,5,2020,42,0,Nepal,NP,NPL,28087871,Asia
12100,20/05/2020,20,5,2020,27,0,Nepal,NP,NPL,28087871,Asia
12101,19/05/2020,19,5,2020,71,0,Nepal,NP,NPL,28087871,Asia
12102,18/05/2020,18,5,2020,13,1,Nepal,NP,NPL,28087871,Asia
12103,17/05/2020,17,5,2020,15,1,Nepal,NP,NPL,28087871,Asia
12104,16/05/2020,16,5,2020,18,0,Nepal,NP,NPL,28087871,Asia
12105,15/05/2020,15,5,2020,39,0,Nepal,NP,NPL,28087871,Asia
12106,14/05/2020,14,5,2020,2,0,Nepal,NP,NPL,28087871,Asia
12107,13/05/2020,13,5,2020,83,0,Nepal,NP,NPL,28087871,Asia
12108,12/05/2020,12,5,2020,14,0,Nepal,NP,NPL,28087871,Asia
12109,11/05/2020,11,5,2020,11,0,Nepal,NP,NPL,28087871,Asia
12110,10/05/2020,10,5,2020,8,0,Nepal,NP,NPL,28087871,Asia
12111,09/05/2020,9,5,2020,0,0,Nepal,NP,NPL,28087871,Asia
12112,08/05/2020,8,5,2020,2,0,Nepal,NP,NPL,28087871,Asia
12113,07/05/2020,7,5,2020,17,0,Nepal,NP,NPL,28087871,Asia
12114,06/05/2020,6,5,2020,0,0,Nepal,NP,NPL,28087871,Asia
12115,05/05/2020,5,5,2020,7,0,Nepal,NP,NPL,28087871,Asia
12116,04/05/2020,4,5,2020,16,0,Nepal,NP,NPL,28087871,Asia
12117,03/05/2020,3,5,2020,0,0,Nepal,NP,NPL,28087871,Asia
12118,02/05/2020,2,5,2020,2,0,Nepal,NP,NPL,28087871,Asia
12119,01/05/2020,1,5,2020,0,0,Nepal,NP,NPL,28087871,Asia
12120,30/04/2020,30,4,2020,3,0,Nepal,NP,NPL,28087871,Asia
12121,29/04/2020,29,4,2020,2,0,Nepal,NP,NPL,28087871,Asia
12122,28/04/2020,28,4,2020,0,0,Nepal,NP,NPL,28087871,Asia
12123,27/04/2020,27,4,2020,3,0,Nepal,NP,NPL,28087871,Asia
12124,26/04/2020,26,4,2020,0,0,Nepal,NP,NPL,28087871,Asia
12125,25/04/2020,25,4,2020,1,0,Nepal,NP,NPL,28087871,Asia
12126,24/04/2020,24,4,2020,3,0,Nepal,NP,NPL,28087871,Asia
12127,23/04/2020,23,4,2020,3,0,Nepal,NP,NPL,28087871,Asia
12128,22/04/2020,22,4,2020,11,0,Nepal,NP,NPL,28087871,Asia
12129,21/04/2020,21,4,2020,0,0,Nepal,NP,NPL,28087871,Asia
12130,20/04/2020,20,4,2020,0,0,Nepal,NP,NPL,28087871,Asia
12131,19/04/2020,19,4,2020,1,0,Nepal,NP,NPL,28087871,Asia
12132,18/04/2020,18,4,2020,14,0,Nepal,NP,NPL,28087871,Asia
12133,17/04/2020,17,4,2020,0,0,Nepal,NP,NPL,28087871,Asia
12134,16/04/2020,16,4,2020,0,0,Nepal,NP,NPL,28087871,Asia
12135,15/04/2020,15,4,2020,2,0,Nepal,NP,NPL,28087871,Asia
12136,14/04/2020,14,4,2020,2,0,Nepal,NP,NPL,28087871,Asia
12137,13/04/2020,13,4,2020,3,0,Nepal,NP,NPL,28087871,Asia
12138,12/04/2020,12,4,2020,0,0,Nepal,NP,NPL,28087871,Asia
12139,11/04/2020,11,4,2020,0,0,Nepal,NP,NPL,28087871,Asia
12140,10/04/2020,10,4,2020,0,0,Nepal,NP,NPL,28087871,Asia
12141,09/04/2020,9,4,2020,0,0,Nepal,NP,NPL,28087871,Asia
12142,08/04/2020,8,4,2020,0,0,Nepal,NP,NPL,28087871,Asia
12143,07/04/2020,7,4,2020,0,0,Nepal,NP,NPL,28087871,Asia
12144,06/04/2020,6,4,2020,3,0,Nepal,NP,NPL,28087871,Asia
12145,05/04/2020,5,4,2020,0,0,Nepal,NP,NPL,28087871,Asia
12146,04/04/2020,4,4,2020,1,0,Nepal,NP,NPL,28087871,Asia
12147,03/04/2020,3,4,2020,0,0,Nepal,NP,NPL,28087871,Asia
12148,02/04/2020,2,4,2020,0,0,Nepal,NP,NPL,28087871,Asia
12149,01/04/2020,1,4,2020,0,0,Nepal,NP,NPL,28087871,Asia
12150,31/03/2020,31,3,2020,0,0,Nepal,NP,NPL,28087871,Asia
12151,30/03/2020,30,3,2020,0,0,Nepal,NP,NPL,28087871,Asia
12152,29/03/2020,29,3,2020,2,0,Nepal,NP,NPL,28087871,Asia
12153,28/03/2020,28,3,2020,0,0,Nepal,NP,NPL,28087871,Asia
12154,27/03/2020,27,3,2020,0,0,Nepal,NP,NPL,28087871,Asia
12155,26/03/2020,26,3,2020,0,0,Nepal,NP,NPL,28087871,Asia
12156,25/03/2020,25,3,2020,1,0,Nepal,NP,NPL,28087871,Asia
12157,24/03/2020,24,3,2020,1,0,Nepal,NP,NPL,28087871,Asia
12158,23/03/2020,23,3,2020,0,0,Nepal,NP,NPL,28087871,Asia
12159,22/03/2020,22,3,2020,0,0,Nepal,NP,NPL,28087871,Asia
12160,21/03/2020,21,3,2020,0,0,Nepal,NP,NPL,28087871,Asia
12161,20/03/2020,20,3,2020,0,0,Nepal,NP,NPL,28087871,Asia
12162,19/03/2020,19,3,2020,0,0,Nepal,NP,NPL,28087871,Asia
12163,18/03/2020,18,3,2020,0,0,Nepal,NP,NPL,28087871,Asia
12164,17/03/2020,17,3,2020,0,0,Nepal,NP,NPL,28087871,Asia
12165,15/03/2020,15,3,2020,0,0,Nepal,NP,NPL,28087871,Asia
12166,02/03/2020,2,3,2020,0,0,Nepal,NP,NPL,28087871,Asia
12167,01/03/2020,1,3,2020,0,0,Nepal,NP,NPL,28087871,Asia
12168,29/02/2020,29,2,2020,0,0,Nepal,NP,NPL,28087871,Asia
12169,28/02/2020,28,2,2020,0,0,Nepal,NP,NPL,28087871,Asia
12170,27/02/2020,27,2,2020,0,0,Nepal,NP,NPL,28087871,Asia
12171,26/02/2020,26,2,2020,0,0,Nepal,NP,NPL,28087871,Asia
12172,25/02/2020,25,2,2020,0,0,Nepal,NP,NPL,28087871,Asia
12173,24/02/2020,24,2,2020,0,0,Nepal,NP,NPL,28087871,Asia
12174,23/02/2020,23,2,2020,0,0,Nepal,NP,NPL,28087871,Asia
12175,22/02/2020,22,2,2020,0,0,Nepal,NP,NPL,28087871,Asia
12176,21/02/2020,21,2,2020,0,0,Nepal,NP,NPL,28087871,Asia
12177,20/02/2020,20,2,2020,0,0,Nepal,NP,NPL,28087871,Asia
12178,19/02/2020,19,2,2020,0,0,Nepal,NP,NPL,28087871,Asia
12179,18/02/2020,18,2,2020,0,0,Nepal,NP,NPL,28087871,Asia
12180,17/02/2020,17,2,2020,0,0,Nepal,NP,NPL,28087871,Asia
12181,16/02/2020,16,2,2020,0,0,Nepal,NP,NPL,28087871,Asia
12182,15/02/2020,15,2,2020,0,0,Nepal,NP,NPL,28087871,Asia
12183,14/02/2020,14,2,2020,0,0,Nepal,NP,NPL,28087871,Asia
12184,13/02/2020,13,2,2020,0,0,Nepal,NP,NPL,28087871,Asia
12185,12/02/2020,12,2,2020,0,0,Nepal,NP,NPL,28087871,Asia
12186,11/02/2020,11,2,2020,0,0,Nepal,NP,NPL,28087871,Asia
12187,10/02/2020,10,2,2020,0,0,Nepal,NP,NPL,28087871,Asia
12188,09/02/2020,9,2,2020,0,0,Nepal,NP,NPL,28087871,Asia
12189,08/02/2020,8,2,2020,0,0,Nepal,NP,NPL,28087871,Asia
12190,07/02/2020,7,2,2020,0,0,Nepal,NP,NPL,28087871,Asia
12191,06/02/2020,6,2,2020,0,0,Nepal,NP,NPL,28087871,Asia
12192,05/02/2020,5,2,2020,0,0,Nepal,NP,NPL,28087871,Asia
12193,04/02/2020,4,2,2020,0,0,Nepal,NP,NPL,28087871,Asia
12194,03/02/2020,3,2,2020,0,0,Nepal,NP,NPL,28087871,Asia
12195,02/02/2020,2,2,2020,0,0,Nepal,NP,NPL,28087871,Asia
12196,01/02/2020,1,2,2020,0,0,Nepal,NP,NPL,28087871,Asia
12197,31/01/2020,31,1,2020,0,0,Nepal,NP,NPL,28087871,Asia
12198,30/01/2020,30,1,2020,0,0,Nepal,NP,NPL,28087871,Asia
12199,29/01/2020,29,1,2020,0,0,Nepal,NP,NPL,28087871,Asia
12200,28/01/2020,28,1,2020,0,0,Nepal,NP,NPL,28087871,Asia
12201,27/01/2020,27,1,2020,0,0,Nepal,NP,NPL,28087871,Asia
12202,26/01/2020,26,1,2020,0,0,Nepal,NP,NPL,28087871,Asia
12203,25/01/2020,25,1,2020,1,0,Nepal,NP,NPL,28087871,Asia
12204,24/01/2020,24,1,2020,0,0,Nepal,NP,NPL,28087871,Asia
12205,23/01/2020,23,1,2020,0,0,Nepal,NP,NPL,28087871,Asia
12206,22/01/2020,22,1,2020,0,0,Nepal,NP,NPL,28087871,Asia
12207,21/01/2020,21,1,2020,0,0,Nepal,NP,NPL,28087871,Asia
12208,20/01/2020,20,1,2020,0,0,Nepal,NP,NPL,28087871,Asia
12209,19/01/2020,19,1,2020,0,0,Nepal,NP,NPL,28087871,Asia
12210,18/01/2020,18,1,2020,0,0,Nepal,NP,NPL,28087871,Asia
12211,17/01/2020,17,1,2020,0,0,Nepal,NP,NPL,28087871,Asia
12212,16/01/2020,16,1,2020,0,0,Nepal,NP,NPL,28087871,Asia
12213,15/01/2020,15,1,2020,0,0,Nepal,NP,NPL,28087871,Asia
12214,14/01/2020,14,1,2020,0,0,Nepal,NP,NPL,28087871,Asia
12215,13/01/2020,13,1,2020,0,0,Nepal,NP,NPL,28087871,Asia
12216,12/01/2020,12,1,2020,0,0,Nepal,NP,NPL,28087871,Asia
12217,11/01/2020,11,1,2020,0,0,Nepal,NP,NPL,28087871,Asia
12218,10/01/2020,10,1,2020,0,0,Nepal,NP,NPL,28087871,Asia
